ID	signup_ym	birth_year	annual_income	marital_status	children	recency	amount_alcohol	amount_fruit	amount_meat	amount_fish	amount_snack	amount_general	num_purchase_web	num_purchase_store	num_purchase_discount	promotion_1	promotion_2	promotion_3	promotion_4	promotion_5	promotion_6	revenue
2186	2022-06	1985	107023800.0	배우자 있음	0	30	1219400	184600	980200	206700	105300	237900	5	6	1	1	0	0	1	1	1	11
3286	2022-05	1975	34634600.0	이혼	1	71	16900	2600	19500	2600	2600	10400	2	3	2	0	0	0	0	0	0	11
8602	2021-09	1972	90911600.0	이혼	1	97	535600	223600	198900	195000	136500	74100	7	11	2	0	0	0	0	0	0	11
3722	2022-07	1980	57853900.0	미혼	2	83	40300	1300	10400	0	0	10400	2	3	2	0	0	0	0	0	0	11
6715	2021-03	1956	78260000.0	미혼	1	3	652600	24700	171600	0	7800	33800	6	11	6	0	0	0	0	0	0	11
4796	2022-07	1960	64529400.0	이혼	1	71	23400	13000	3900	3900	6500	0	1	3	1	0	0	0	0	0	0	11
9612	2022-05	1995	30979000.0	미혼	0	3	1300	10400	7800	5200	10400	20800	1	3	1	0	0	0	0	0	0	11
3766	2020-11	1967	42966300.0	사별	0	15	130000	92300	315900	140400	122200	284700	9	8	3	0	0	0	0	0	1	11
1399	2022-04	1966	94776500.0	배우자 있음	0	52	529100	148200	578500	235300	214500	263900	3	9	1	1	0	0	0	0	0	11
1570	2021-05	1959	90612600.0	배우자 있음	1	8	863200	11700	312000	65000	24700	74100	7	10	2	0	0	0	0	0	0	11
3426	2021-10	1983	91390000.0	이혼	1	89	1358500	79300	439400	78000	59800	59800	5	13	3	0	0	0	0	0	0	11
3074	2021-01	1992	91835900.0	배우자 있음	0	66	1583400	139100	395200	29900	185900	42900	5	4	1	0	0	0	0	0	1	11
8341	2022-07	1977	39514800.0	배우자 있음	1	22	19500	0	7800	0	1300	15600	1	2	2	0	0	1	0	0	1	11
5180	2022-07	1976	65800800.0	이혼	1	56	166400	0	20800	0	1300	5200	4	4	2	0	0	0	0	0	0	11
6461	2021-08	1977	81603600.0	미혼	1	74	755300	63700	204100	55900	10400	140400	5	11	1	0	0	0	1	0	0	11
7679	2022-08	1993	39387400.0	미혼	0	48	7800	3900	15600	7800	1300	0	1	3	1	0	0	0	0	0	0	11
10702	2021-01	1992	68136900.0	미혼	1	67	240500	10400	172900	72800	72800	15600	7	7	2	0	0	0	0	0	0	11
7505	2022-04	1965	57401500.0	배우자 있음	2	24	28600	1300	11700	0	0	18200	1	2	1	0	0	0	0	0	0	11
5113	2022-02	1979	113072700.0	이혼	0	67	759200	130000	1085500	84500	107900	45500	5	5	1	0	0	1	0	0	1	11
10858	2021-12	1983	99491600.0	배우자 있음	2	38	461500	39000	230100	117000	179400	39000	9	7	4	0	0	0	0	0	0	11
2961	2021-05	1990	54705300.0	배우자 있음	1	86	227500	13000	143000	70200	7800	35100	6	4	2	0	0	1	0	0	0	11
2747	2020-11	1996	87809800.0	배우자 있음	0	90	1123200	174200	998400	195000	49400	223600	4	5	1	0	0	0	0	0	0	11
3010	2022-07	1997	114946000.0	배우자 있음	0	87	1244100	198900	795600	128700	123500	198900	4	8	1	1	0	1	0	1	0	11
5790	2021-04	1993	40505400.0	배우자 있음	1	62	32500	7800	20800	26000	0	6500	2	3	2	0	0	0	0	0	0	11
6892	2022-08	1976	80172300.0	이혼	1	23	833300	9100	72800	0	0	36400	10	6	8	1	0	0	1	0	0	11
1743	2022-08	1982	90634700.0	미혼	0	99	354900	111800	270400	230100	18200	55900	2	5	1	0	0	0	0	0	0	11
3578	2022-01	1957	63908000.0	이혼	1	29	158600	27300	55900	32500	13000	19500	3	6	2	0	0	0	0	0	0	11
8462	2020-12	1986	32346600.0	배우자 있음	1	52	1300	5200	13000	37700	0	46800	1	2	1	0	0	1	0	0	0	11
5558	2022-06	1962	118212900.0	미혼	0	90	1326000	40300	559000	80600	81900	102700	4	4	1	0	0	0	0	1	0	11
4619	2022-08	1953	147854200.0	미혼	0	9	7800	2600	3900	1300	340600	3900	27	0	0	0	0	0	0	0	0	11
8780	2021-09	1958	77079600.0	배우자 있음	1	71	491400	18200	88400	24700	18200	18200	3	8	2	0	0	0	0	0	0	11
10789	2021-05	1972	59486700.0	배우자 있음	2	13	54600	1300	23400	3900	0	5200	2	3	2	0	0	0	0	0	0	11
10779	2022-07	1991	28792400.0	미혼	0	16	19500	6500	18200	0	5200	14300	1	3	1	0	0	0	0	0	0	11
5896	2022-06	1995	95413500.0	배우자 있음	0	94	353600	9100	104000	26000	9100	14300	4	6	1	0	0	0	0	0	0	11
2337	2022-01	1979	38764700.0	이혼	1	77	11700	1300	31200	2600	1300	2600	3	3	3	0	0	0	0	0	0	11
10951	2022-04	1976	59394400.0	배우자 있음	1	20	362700	0	23400	0	0	11700	3	8	2	0	0	0	1	0	0	11
544	2021-08	1962	81666000.0	배우자 있음	0	51	517400	79300	344500	179400	79300	68900	3	6	1	0	0	0	0	0	0	11
17	2021-12	1979	78638300.0	배우자 있음	1	81	828100	61100	308100	15600	24700	98800	6	7	4	0	0	0	0	0	0	11
10680	2022-05	1994	43205500.0	배우자 있음	1	71	58500	0	20800	2600	1300	7800	3	3	1	0	0	0	0	0	0	11
3265	2021-06	1967	46411300.0	배우자 있음	0	36	27300	1300	11700	9100	3900	6500	1	3	1	0	0	0	0	0	0	11
5623	2021-12	1988	40995500.0	배우자 있음	1	95	19500	5200	16900	0	0	24700	1	2	1	0	0	1	0	0	0	11
5832	2022-07	1968	120322800.0	배우자 있음	0	32	640900	237900	457600	239200	29900	36400	3	13	0	0	0	0	0	0	0	11
5544	2021-02	1978	87599200.0	미혼	1	32	1244100	52000	227500	205400	68900	139100	7	5	2	0	0	0	1	0	0	11
6417	2021-01	1979	104744900.0	배우자 있음	0	85	1077700	179400	559000	78000	119600	19500	4	13	1	0	0	0	0	0	0	11
5831	2020-11	1975	101231000.0	배우자 있음	1	93	1322100	65000	650000	84500	65000	172900	5	5	3	1	0	0	1	0	1	11
7101	2021-04	1971	67961400.0	사별	1	24	1238900	0	92300	0	0	226200	10	10	6	0	0	0	0	0	0	11
10176	2020-11	1976	74239100.0	미혼	1	44	206700	0	156000	0	0	178100	4	8	7	0	1	0	1	0	1	11
2326	2021-05	1998	24607700.0	배우자 있음	0	15	41600	0	10400	29900	5200	23400	1	4	1	0	0	0	0	0	0	11
4385	2021-08	1989	46849400.0	미혼	1	82	29900	0	19500	0	2600	9100	3	3	2	0	0	0	0	0	0	11
2929	2021-05	1984	26234000.0	미혼	0	27	23400	54600	31200	19500	26000	23400	2	4	1	0	0	0	0	0	0	11
10686	2021-03	1973	44499000.0	배우자 있음	2	72	19500	0	5200	0	0	2600	1	2	1	0	0	0	0	0	0	11
2546	2022-09	1985	41441400.0	미혼	1	7	29900	5200	6500	13000	6500	29900	1	4	1	0	0	0	0	0	0	11
3283	2022-04	1980	92211600.0	배우자 있음	1	57	260000	250900	130000	59800	240500	240500	6	12	2	0	0	0	0	0	0	11
3138	2021-01	1964	118623700.0	미혼	0	84	1721200	35100	154700	92300	140400	35100	7	6	0	1	1	0	1	1	1	11
4994	2021-12	1951	100877400.0	미혼	0	53	1550900	42900	365300	167700	85800	42900	7	13	1	0	0	0	0	1	0	11
7966	2021-04	1967	105276600.0	미혼	2	48	656500	178100	521300	135200	28600	28600	11	11	3	0	0	0	0	0	0	11
3112	2021-12	1985	29511300.0	배우자 있음	1	2	2600	5200	11700	0	5200	6500	1	3	1	0	0	0	0	0	0	11
10872	2021-02	1977	71775600.0	배우자 있음	1	65	1433900	0	58500	0	0	44200	4	11	3	0	1	0	1	0	0	11
2181	2021-09	1978	91802100.0	배우자 있음	0	45	458900	79300	978900	52000	59800	35100	3	7	1	0	0	0	0	0	0	11
1867	2021-02	1965	84303700.0	미혼	0	42	847600	62400	455000	122200	109200	140400	9	6	1	0	0	0	0	0	1	11
1518	2021-09	1973	81502200.0	배우자 있음	2	29	492700	7800	204100	32500	118300	118300	9	7	5	0	0	0	0	0	0	11
5734	2022-02	1982	80492100.0	배우자 있음	2	83	59800	5200	46800	2600	2600	1300	2	4	1	0	0	0	0	0	0	11
2878	2021-12	1955	87713600.0	배우자 있음	1	93	210600	40300	165100	10400	22100	89700	4	7	2	0	0	0	0	0	0	11
1458	2022-04	1990	27376700.0	배우자 있음	1	40	10400	3900	24700	3900	3900	10400	3	3	3	0	0	0	0	0	0	11
7007	2022-06	1976	38405900.0	배우자 있음	2	47	22100	3900	23400	3900	5200	23400	3	2	2	0	0	0	0	0	0	11
6200	2021-07	1959	98673900.0	배우자 있음	1	50	442000	140400	240500	169000	49400	130000	6	9	2	0	0	0	0	0	0	11
1403	2020-12	1983	45479200.0	배우자 있음	2	40	10400	5200	19500	3900	6500	3900	1	3	2	0	0	0	0	0	0	11
4827	2021-06	1964	71497400.0	미혼	1	3	200200	28600	262600	50700	39000	10400	4	9	5	0	0	0	0	0	1	11
6250	2021-02	1957	70662800.0	사별	1	62	923000	19500	39000	26000	0	0	11	8	3	0	0	0	0	0	1	11
9291	2022-06	1967	44514600.0	배우자 있음	1	25	10400	2600	5200	0	0	1300	0	3	1	0	0	0	0	0	0	11
2478	2021-11	1981	33033000.0	배우자 있음	1	48	2600	2600	5200	16900	16900	5200	1	4	1	0	0	0	0	0	0	11
1139	2022-05	1992	95362800.0	배우자 있음	0	56	1365000	18200	418600	0	18200	145600	5	5	1	1	0	1	0	1	1	11
5138	2021-04	1958	36816000.0	배우자 있음	1	68	24700	1300	18200	3900	2600	5200	1	3	1	0	0	0	0	0	0	11
5393	2020-11	1985	30891900.0	미혼	1	64	28600	0	7800	7800	2600	7800	1	3	1	0	0	0	0	0	0	11
10413	2022-07	1992	94341000.0	배우자 있음	0	67	356200	107900	280800	196300	183300	291200	4	12	1	0	0	0	0	0	0	11
5015	2020-12	1984	44887700.0	배우자 있음	1	94	88400	7800	49400	3900	7800	53300	2	3	2	0	0	0	0	0	0	11
10868	2021-05	1959	92029600.0	사별	0	82	447200	58500	850200	135200	14300	148200	3	10	2	0	0	0	0	0	0	11
10676	2021-01	1990	82174300.0	배우자 있음	0	3	188500	250900	596700	266500	33800	188500	3	7	2	0	0	0	0	0	1	11
2495	2022-09	1982	109058300.0	배우자 있음	1	24	282100	49400	455000	144300	110500	19500	4	10	1	0	0	0	0	0	0	11
7842	2021-06	1976	46884500.0	미혼	2	54	23400	9100	44200	13000	2600	3900	3	3	3	0	0	0	0	0	0	11
9955	2021-05	1962	51867400.0	배우자 있음	1	20	89700	10400	33800	15600	9100	15600	3	4	2	0	0	0	0	0	0	11
6663	2021-10	1948	66483300.0	미혼	0	96	187200	0	9100	0	0	7800	3	4	1	0	0	0	0	0	0	11
2162	2021-12	1984	74020700.0	배우자 있음	1	19	332800	44200	133900	117000	37700	63700	3	10	2	0	0	0	0	0	0	11
3434	2022-08	1959	105133600.0	미혼	0	60	627900	93600	737100	122200	15600	140400	4	10	1	0	0	0	0	0	0	11
7919	2020-11	1984	94035500.0	배우자 있음	0	2	1670500	136500	848900	36400	27300	0	10	8	1	0	0	0	0	0	1	11
5626	2022-02	1972	80337400.0	미혼	0	13	439400	5200	115700	14300	10400	16900	4	9	1	0	0	0	0	0	0	11
6428	2022-07	1958	99894600.0	사별	0	37	786500	13000	448500	109200	70200	41600	1	7	1	0	0	0	0	0	0	11
8514	2022-04	1984	38321400.0	배우자 있음	1	59	10400	0	9100	3900	1300	1300	1	3	1	0	0	0	0	0	0	11
10448	2021-01	1964	61097400.0	미혼	1	55	223600	53300	111800	58500	7800	35100	5	5	5	0	0	1	0	0	0	11
2109	2021-07	1998	125895900.0	미혼	0	60	582400	92300	1236300	52000	22100	22100	6	10	1	0	0	0	0	1	1	11
7530	2022-08	1958	73516300.0	사별	2	48	87100	5200	41600	22100	2600	20800	2	4	3	0	0	0	0	0	0	11
8925	2021-09	1973	91068900.0	배우자 있음	1	38	665600	68900	127400	105300	232700	115700	8	10	3	0	0	0	0	0	0	11
3009	2021-10	1970	93171000.0	사별	0	8	1900600	20800	166400	0	0	208000	5	6	1	0	1	0	1	1	1	11
6355	2022-09	1986	57666700.0	배우자 있음	2	19	26000	0	18200	9100	3900	1300	2	4	3	0	0	0	0	0	0	11
3517	2021-08	1960	53153100.0	미혼	2	32	65000	5200	57200	13000	13000	55900	3	3	3	0	0	0	0	0	1	11
1158	2022-04	1974	63540100.0	이혼	1	27	132600	1300	19500	2600	0	31200	3	4	1	0	0	0	0	0	0	11
6203	2021-11	1955	96830500.0	배우자 있음	0	58	648700	193700	1059500	224900	63700	63700	6	12	1	0	0	0	0	0	0	11
7165	2022-01	1980	83816200.0	배우자 있음	1	59	495300	45500	223600	72800	111800	120900	8	10	2	0	0	0	0	0	0	11
3595	2022-05	1971	100393800.0	배우자 있음	1	29	820300	55900	310700	166400	98800	27300	6	12	2	0	0	0	0	0	0	11
8537	2021-05	1957	94435900.0	사별	0	60	683800	104000	718900	159900	122200	68900	3	7	1	1	0	0	0	0	1	11
4331	2022-04	1986	111459400.0	배우자 있음	0	41	1186900	33800	488800	22100	33800	16900	3	11	1	0	0	0	1	1	0	11
6281	2021-05	1974	72391800.0	이혼	1	27	874900	0	258700	48100	61100	33800	6	5	2	0	0	1	0	0	0	11
4338	2022-06	1991	50780600.0	미혼	1	28	29900	0	11700	0	0	15600	1	3	1	0	0	1	0	0	0	11
2452	2021-03	1979	44980000.0	배우자 있음	2	8	258700	42900	78000	10400	3900	19500	5	5	5	0	0	0	0	0	1	11
9507	2021-07	1983	53032200.0	배우자 있음	1	18	339300	29900	94900	5200	29900	65000	6	5	2	0	0	0	0	0	0	11
8360	2022-02	1979	71097000.0	배우자 있음	2	76	144300	20800	48100	9100	11700	23400	3	5	3	0	0	0	0	0	0	11
10311	2022-01	1977	5756400.0	배우자 있음	1	0	20800	5200	15600	2600	5200	417300	25	0	0	0	0	0	0	0	0	11
5117	2020-10	1971	42421600.0	배우자 있음	0	32	81900	196300	178100	198900	24700	68900	4	8	2	0	0	0	0	0	0	11
4867	2021-12	1976	49706800.0	미혼	2	2	75400	0	23400	2600	0	13000	3	4	4	0	0	0	0	0	0	11
9289	2022-07	1987	47815300.0	배우자 있음	1	16	37700	1300	22100	0	3900	16900	2	2	1	0	0	0	0	0	1	11
10913	2021-03	1992	40800500.0	미혼	1	56	3900	2600	15600	0	1300	11700	1	2	1	0	0	1	0	0	1	11
3032	2021-05	1992	31941000.0	배우자 있음	1	97	36400	44200	80600	14300	18200	57200	4	4	3	0	0	0	0	0	0	11
8524	2020-12	1982	33161700.0	이혼	1	15	52000	3900	39000	13000	9100	14300	3	3	3	0	0	0	0	0	1	11
3334	2022-05	1959	123034600.0	배우자 있음	0	35	1142700	185900	1036100	137800	185900	185900	5	9	0	1	0	0	0	1	0	11
4470	2021-09	1970	76239800.0	배우자 있음	1	3	80600	1300	57200	7800	6500	28600	2	4	1	0	0	0	0	0	0	11
1406	2021-05	1983	69161300.0	미혼	2	49	364000	9100	105300	26000	0	35100	6	5	8	0	0	0	0	0	0	11
8619	2021-03	1965	28592200.0	배우자 있음	1	4	11700	0	7800	3900	1300	3900	0	3	1	0	0	0	0	0	0	11
10821	2021-05	1986	74246900.0	배우자 있음	2	45	236600	5200	42900	0	2600	54600	4	5	6	0	0	0	0	0	0	11
4552	2021-09	1999	66784900.0	배우자 있음	0	37	107900	2600	131300	83200	33800	152100	3	3	1	0	0	0	0	0	0	11
898	2022-01	1994	30520100.0	배우자 있음	1	39	49400	19500	70200	3900	10400	37700	3	4	3	0	0	0	0	0	0	11
9797	2022-07	1964	75550800.0	배우자 있음	1	38	296400	24700	169000	5200	14300	66300	3	8	2	0	0	0	0	0	0	11
10949	2022-03	1971	94858400.0	이혼	0	8	1419600	48100	769600	188500	48100	71500	5	8	1	1	0	0	0	0	1	11
8212	2021-06	1979	51728300.0	배우자 있음	1	89	110500	19500	35100	16900	16900	27300	3	4	2	0	0	0	0	0	0	11
6248	2022-01	1955	119225600.0	미혼	0	47	1658800	31200	969800	122200	37700	62400	9	11	0	0	0	0	0	1	1	11
10164	2022-06	1966	122813600.0	미혼	1	75	1322100	42900	542100	140400	130000	20800	5	5	1	0	0	0	1	1	0	11
4547	2021-07	1968	17773600.0	배우자 있음	2	86	7800	2600	11700	2600	1300	6500	1	3	2	0	0	0	0	0	0	11
6815	2022-08	1988	125511100.0	배우자 있음	0	4	582400	27300	162500	67600	131300	80600	7	8	0	1	0	1	0	1	1	11
4122	2020-11	1983	102966500.0	배우자 있음	0	73	655200	29900	152100	232700	36400	57200	6	4	1	1	0	0	0	0	1	11
10841	2021-03	1983	73526700.0	배우자 있음	1	46	293800	28600	172900	53300	40300	40300	4	8	3	0	0	0	0	0	0	11
5370	2021-04	1981	42437200.0	배우자 있음	1	38	310700	3900	183300	0	9100	29900	7	6	4	0	0	1	0	0	0	11
176	2022-03	1988	87757800.0	미혼	1	73	117000	49400	87100	42900	46800	87100	4	6	1	0	0	0	0	0	0	11
4860	2021-06	1978	31467800.0	미혼	1	66	9100	2600	10400	3900	2600	3900	1	3	1	0	0	0	0	0	0	11
10757	2022-03	1975	36946000.0	이혼	1	36	5200	2600	6500	2600	0	0	1	2	1	0	0	0	0	0	0	11
4023	2020-12	1978	29872700.0	배우자 있음	1	29	20800	22100	24700	26000	27300	28600	3	2	3	0	0	0	0	0	1	11
6679	2022-09	1974	43262700.0	미혼	0	29	13000	3900	3900	0	0	0	0	3	1	0	0	0	0	0	0	11
9923	2021-12	1980	60349900.0	미혼	2	6	88400	0	20800	0	0	10400	2	4	3	0	0	0	0	0	0	11
7181	2022-02	1985	39478400.0	배우자 있음	1	97	45500	0	16900	2600	0	2600	2	3	2	0	0	0	0	0	0	11
3599	2021-02	1978	82789200.0	배우자 있음	1	61	747500	104000	556400	270400	120900	104000	8	8	3	0	0	0	0	0	0	11
405	2021-05	1972	54129400.0	이혼	1	68	409500	0	40300	5200	0	118300	5	3	4	0	0	1	0	0	0	11
6870	2021-12	1967	89446500.0	이혼	1	73	236600	2600	63700	22100	16900	26000	3	7	1	0	0	0	0	0	0	11
832	2022-05	1974	85558200.0	배우자 있음	1	90	729300	18200	146900	13000	18200	45500	8	10	3	0	0	0	0	0	0	11
2002	2021-08	1966	93553200.0	이혼	0	81	763100	66300	1211600	234000	44200	111800	5	5	1	0	0	0	0	0	0	11
3657	2021-05	1994	50889800.0	미혼	1	1	122200	1300	42900	16900	15600	15600	4	4	3	0	0	0	0	0	0	11
500	2021-11	1985	125938800.0	배우자 있음	0	79	1180400	55900	955500	52000	252200	27300	7	9	1	1	0	0	1	1	1	11
1951	2021-04	1989	44778500.0	배우자 있음	0	92	296400	158600	158600	270400	167700	39000	11	8	6	0	0	0	0	0	0	11
3262	2020-11	1966	88765300.0	미혼	0	31	1293500	145600	542100	54600	62400	53300	2	13	1	0	0	0	0	0	1	11
4102	2021-06	1983	48469200.0	배우자 있음	2	46	14300	1300	2600	2600	1300	7800	0	3	1	0	0	0	0	0	0	11
7042	2021-05	1991	47827000.0	배우자 있음	0	14	3900	3900	18200	19500	27300	13000	2	2	1	0	0	0	0	0	1	11
10598	2021-07	1975	36325900.0	배우자 있음	2	89	15600	1300	20800	5200	1300	3900	2	3	3	0	0	0	0	0	0	11
255	2022-06	1959	28941900.0	이혼	2	31	22100	0	2600	0	0	2600	1	3	2	0	0	0	0	0	0	11
2375	2020-12	1980	39339300.0	배우자 있음	3	75	10400	0	6500	0	3900	7800	0	3	1	0	0	0	0	0	0	11
9829	2022-05	1986	37163100.0	배우자 있음	1	42	28600	5200	22100	15600	13000	16900	2	4	3	0	0	0	0	0	0	11
6214	2021-07	1990	56959500.0	배우자 있음	1	53	18200	13000	37700	5200	9100	19500	2	3	1	0	0	0	0	0	0	11
4954	2022-04	1964	62653500.0	배우자 있음	2	53	137800	35100	88400	67600	9100	6500	4	5	6	0	0	0	0	0	0	11
7861	2022-05	1960	100135100.0	배우자 있음	1	23	1066000	74100	314600	58500	0	14300	8	6	2	0	0	0	0	0	0	11
4837	2021-05	1973	92718600.0	배우자 있음	1	57	978900	55900	293800	89700	13000	265200	8	13	2	0	0	0	0	0	0	11
9423	2022-05	1987	42594500.0	배우자 있음	1	49	16900	3900	22100	9100	3900	3900	2	4	2	0	0	0	0	0	0	11
4198	2021-06	1973	38573600.0	배우자 있음	2	6	11700	1300	3900	0	5200	10400	0	3	1	0	0	0	0	0	0	11
153	2022-01	1961	30253600.0	이혼	0	29	24700	3900	7800	5200	2600	15600	1	3	1	0	0	0	0	0	0	11
9323	2020-12	1957	64885600.0	배우자 있음	1	5	676000	10400	289900	41600	63700	54600	10	7	4	0	0	1	0	0	1	11
10001	2020-10	1993	9750000.0	배우자 있음	1	98	6500	22100	22100	16900	18200	44200	2	3	4	0	0	0	0	0	0	11
3945	2021-06	1955	88552100.0	사별	1	80	803400	57200	279500	0	22100	46800	11	4	2	0	0	1	0	0	1	11
3799	2022-02	1963	87392500.0	배우자 있음	1	4	409500	45500	418600	59800	9100	185900	7	11	3	0	0	0	0	0	0	11
8625	2022-02	1984	22943700.0	배우자 있음	1	70	19500	1300	29900	0	6500	1300	3	3	3	0	0	0	0	0	0	11
3491	2021-07	1983	72688200.0	배우자 있음	1	32	499200	78000	473200	154700	131300	301600	11	8	4	0	0	0	0	0	0	11
983	2021-12	1992	52076700.0	배우자 있음	1	82	143000	37700	119600	36400	13000	188500	6	3	1	0	0	1	0	0	0	11
9119	2022-03	1958	79176500.0	배우자 있음	1	27	270400	22100	98800	46800	22100	49400	3	7	2	0	0	0	0	0	0	11
4786	2020-12	1985	97929000.0	배우자 있음	2	94	721500	106600	334100	120900	79300	79300	10	12	4	0	0	0	0	0	0	11
5872	2021-08	1959	78895700.0	미혼	1	23	312000	117000	280800	81900	7800	31200	4	10	4	0	0	0	0	0	0	11
6568	2021-06	1992	50284000.0	배우자 있음	1	97	14300	0	46800	19500	6500	15600	2	3	1	0	0	0	0	0	0	11
5628	2021-05	1990	79840800.0	배우자 있음	0	25	1102400	200200	419900	261300	79300	101400	10	10	1	0	0	1	0	0	0	11
5631	2021-07	1999	64697100.0	미혼	0	92	262600	61100	256100	71500	54600	193700	5	8	1	0	0	0	0	0	0	11
4974	2020-12	1978	108254900.0	미혼	3	98	562900	115700	845000	20800	132600	132600	4	9	10	0	0	0	0	0	0	11
8416	2022-02	1989	37711700.0	배우자 있음	1	19	7800	7800	19500	13000	6500	2600	2	3	2	0	0	0	0	0	0	11
5454	2022-02	1987	58574100.0	배우자 있음	1	80	48100	0	9100	3900	0	3900	2	3	1	0	0	0	0	0	0	11
4095	2020-12	1979	48295000.0	배우자 있음	1	80	217100	48100	83200	63700	44200	150800	4	6	8	0	0	0	0	0	0	11
5474	2022-02	1978	55926000.0	미혼	1	79	58500	9100	128700	5200	32500	55900	4	4	3	0	0	0	0	0	0	11
4268	2022-09	1967	69100200.0	배우자 있음	1	50	167700	0	27300	0	1300	9100	3	4	1	0	0	0	0	0	0	11
10701	2021-12	1981	84900400.0	배우자 있음	0	60	926900	0	343200	156000	104000	44200	7	12	1	1	0	0	0	1	0	11
3507	2020-11	1978	99407100.0	미혼	1	44	878800	209300	553800	273000	57200	75400	2	5	2	0	0	0	0	0	1	11
2079	2022-03	1955	105357200.0	배우자 있음	0	0	585000	33800	695500	94900	127400	33800	5	10	1	0	0	0	0	0	0	11
626	2021-06	1959	42732300.0	배우자 있음	2	28	28600	2600	15600	0	2600	6500	1	3	1	0	0	0	0	0	0	11
4426	2021-12	1983	72541300.0	미혼	2	35	477100	5200	66300	7800	5200	123500	7	6	6	1	0	0	0	0	0	11
2591	2022-09	1967	99216000.0	사별	1	49	683800	45500	278200	89700	68900	45500	6	4	2	0	0	0	0	0	0	11
10509	2022-08	1963	48005100.0	미혼	2	46	66300	0	20800	0	0	5200	3	3	2	0	0	0	0	0	0	11
6382	2022-09	1961	63432200.0	배우자 있음	2	97	32500	0	14300	3900	0	19500	1	3	1	0	0	0	0	0	0	11
6673	2021-06	1973	30521400.0	미혼	0	51	36400	7800	35100	15600	22100	50700	3	3	1	0	0	0	0	0	0	11
7441	2021-01	1981	92466400.0	이혼	1	80	1245400	206700	581100	26000	0	40300	2	12	3	0	0	0	0	0	0	11
1071	2021-10	1984	91232700.0	이혼	1	10	691600	114400	218400	89700	57200	172900	7	13	3	0	0	0	0	0	0	11
10061	2021-04	1958	77300600.0	배우자 있음	1	29	941200	22100	185900	0	10400	254800	9	12	2	0	0	0	0	0	0	11
7187	2021-08	1977		배우자 있음	2	52	487500	54600	62400	122200	85800	124800	4	4	7	0	0	0	0	0	0	11
8775	2022-03	1977	49869300.0	배우자 있음	1	74	50700	0	72800	26000	10400	18200	3	3	3	0	0	0	0	0	0	11
1612	2021-08	1989		미혼	1	82	29900	0	19500	0	2600	9100	3	3	2	0	0	0	0	0	0	11
2345	2022-01	1990	91049400.0	배우자 있음	0	54	763100	70200	452400	92300	70200	169000	4	8	1	0	0	0	0	0	0	11
322	2021-04	1986	55320200.0	배우자 있음	2	93	37700	1300	14300	0	0	0	2	3	2	0	0	0	0	0	0	11
10897	2020-11	1982	87678500.0	배우자 있음	1	63	984100	104000	282100	37700	104000	14300	9	12	5	0	0	0	0	0	0	11
123	2021-04	1959	87159800.0	사별	1	92	707200	45500	172900	29900	196300	139100	4	4	2	0	0	0	0	0	0	11
6103	2021-12	1956	54849600.0	배우자 있음	0	40	52000	19500	19500	22100	7800	9100	2	3	1	0	0	0	0	0	0	11
7899	2021-01	1960	100893000.0	배우자 있음	1	70	1618500	42900	431600	27300	42900	20800	4	4	2	0	0	0	0	0	0	11
10500	2022-07	1992	41289300.0	배우자 있음	1	96	24700	1300	26000	20800	18200	36400	3	4	2	0	0	0	0	0	0	11
1655	2022-01	1987	44655000.0	배우자 있음	1	81	20800	3900	19500	2600	1300	14300	1	3	1	0	0	0	0	0	0	11
2406	2021-11	1957	70968300.0	배우자 있음	1	63	488800	5200	122200	15600	11700	31200	6	8	3	0	0	0	0	0	0	11
2712	2022-03	1964	93425800.0	배우자 있음	1	85	239200	231400	231400	133900	50700	42900	6	10	1	0	0	0	0	0	0	11
5517	2021-12	1977	32880900.0	배우자 있음	1	51	19500	0	14300	0	2600	11700	1	2	1	0	0	0	0	0	0	11
10643	2021-04	1995	54600000.0	미혼	0	23	161200	107900	347100	110500	76700	45500	5	11	2	0	0	0	0	0	1	11
2254	2021-10	1991	90376000.0	배우자 있음	0	95	815100	156000	538200	157300	104000	120900	9	5	1	0	0	0	0	0	0	11
10281	2022-05	1978	84126900.0	이혼	1	11	234000	78000	313300	16900	70200	70200	5	7	2	0	0	0	0	0	1	11
6958	2021-10	1985	36255700.0	배우자 있음	1	42	18200	0	5200	0	0	10400	1	2	1	0	0	0	0	0	0	11
954	2022-06	1968	28759900.0	사별	0	77	3900	3900	31200	44200	9100	40300	2	3	1	0	0	0	0	0	0	11
5079	2021-05	1979		배우자 있음	2	82	92300	1300	20800	0	0	11700	2	3	4	0	0	0	0	0	0	11
10339	2021-09	1962		배우자 있음	1	83	209300	0	28600	0	0	31200	4	4	2	0	0	0	0	0	0	11
4643	2020-11	1981	36143900.0	배우자 있음	1	40	10400	33800	59800	49400	11700	63700	3	4	2	0	0	0	0	0	0	11
3117	2022-01	1963		미혼	1	95	343200	0	27300	15600	7800	191100	6	5	3	0	0	0	0	0	0	11
6497	2021-02	1968	67146300.0	배우자 있음	1	32	380900	7800	29900	16900	7800	119600	6	5	4	0	0	0	0	0	0	11
5396	2021-04	1996	89033100.0	배우자 있음	0	48	985400	15600	500500	42900	115700	115700	9	13	1	0	0	0	0	0	0	11
5250	2022-01	1951		사별	0	75	691600	163800	637000	213200	163800	163800	5	11	1	0	0	0	0	1	1	11
